File,SW20,Location,Used4Training,ClassSegment1,ClassSegment2,ClassSegment3,ClassSegment4,ClassSegment5,ClassSegment6,ClassSegment7,ClassSegment8,ClassSegment9,ClassSegment10,ClassSegment11,ClassSegment12,ClassSegment13,ClassSegment14,ClassSegment15,ClassSegment16,ClassSegment17,ClassSegment18,ClassSegment19,ClassSegment20,ClassSegment21,ClassSegment22,ClassSegment23,ClassSegment24,ClassSegment25,ClassSegment26,ClassSegment27,ClassSegment28,ClassSegment29,ClassSegment30,ClassSegment31,ClassSegment32,ClassSegment33,ClassSegment34,ClassSegment35,ClassSegment36,ClassSegment37,ClassSegment38,ClassSegment39,ClassSegment40,ClassSegment41,ClassSegment42,ClassSegment43,ClassSegment44,ClassSegment45,ClassSegment46,ClassSegment47,ClassSegment48
20150725_223003_1197.wav,1,CdM,0,0.6259,0.7115,0.7982,0.8084,0.7463,0.6788,0.6695,0.163,0.2947,0.0811,0.7156,0.007,0.1983,0.2869,0.6232,0.7018,0.2322,0.2014,0.7725,0.2512,0.1965,0.3883,0.1299,0.6486,0.2402,0.1976,0.6448,0.8059,0.1674,0.3622,0.5498,0.1839,0.1419,0.6022,0.9539,0.7237,0.952,0.5125,0.3372,0.003,0.7379,0.3938,0.9839,0.0833,0.0793,0.5688,0.0019,0.753
20150726_010002_1202.wav,0,CdM,1,0.3205,0.3768,0.1133,0.2283,0.4015,0.5528,0.7947,0.3044,0.6694,0.2007,0.4791,0.2102,0.2913,0.2892,0.3537,0.6558,0.2965,0.4032,0.5473,0.3831,0.2495,0.8493,0.3992,0.0427,0.3966,0.1338,0.1213,0.1809,0.027,0.0113,0.0788,0.798,0.0442,0.0371,0.213,0.7062,0.2159,0.0344,0.5896,0.0573,0.0117,0.1663,0.019,0.1022,0.0943,0.1761,0.2176,0.4295
20150726_223003_1245.wav,1,CdM,0,0.0814,0.1063,0.6513,0.8019,0.2682,0.6251,0.2843,0.7059,0.0256,0.0138,0.8311,0.1307,0.5305,0.042,0.2775,0.4457,0.0747,0.4262,0.1116,0.3884,0.7093,0.4602,0.2619,0.4377,0.5271,0.4851,0.4333,0.0395,0.829,0.635,0.0153,0.842,0.0061,0.4233,0.548,0.1595,0.0687,0.0851,0.0732,0.2237,0.9772,0.5821,0.6935,0.3074,0.4208,0.6716,0.8557,0.494
20150727_163003_1281.wav,1,CdM,0,0.6553,0.7697,0.6544,0.5859,0.8709,0.6479,0.7267,0.5489,0.6003,0.8756,0.4711,0.7848,0.6091,0.4104,0.9006,0.6824,0.6978,0.6006,0.8835,0.0536,0.6831,0.6611,0.0494,0.646,0.0929,0.8235,0.7016,0.031,0.7417,0.6442,0.0497,0.9368,0.7539,0.6216,0.8186,0.3491,0.8033,0.469,0.9111,0.6871,0.5406,0.3102,0.9114,0.9664,0.9439,0.9304,0.8833,0.3602
20150728_030003_1302.wav,1,CdM,0,0.5418,0.0205,0.4219,0.7161,0.759,0.5834,0.0628,0.8958,0.9424,0.1203,0.3409,0.5345,0.7645,0.2655,0.7646,0.3611,0.5833,0.7367,0.8252,0.9503,0.7927,0.8058,0.5371,0.5404,0.6517,0.6208,0.9536,0.5873,0.5781,0.8186,0.2562,0.8572,0.5796,0.7779,0.0214,0.4605,0.7066,0.6928,0.8322,0.58,0.3451,0.8173,0.5988,0.4317,0.8252,0.676,0.0215,0.8543
20150728_160003_1328.wav,1,CdM,1,0.0114,0.165,0.9003,0.5993,0.0699,0.0999,0.6963,0.3401,0.3869,0.4435,0.0454,0.7908,0.9417,0.023,0.0108,0.0761,0.1132,0.9749,0.5252,0.0406,0.2331,0.042,0.3146,0.9797,0.9902,0.7078,0.3944,0.2101,0.1239,0.7542,0.8446,0.3594,0.5462,0.3134,0.8993,0.4589,0.2953,0.0037,0.9862,0.3377,0.6835,0.4518,0.5648,0.7268,0.0126,0.2164,0.0269,0.0316
20150728_230003_1342.wav,1,CdM,1,0.84,0.7567,0.4893,0.7143,0.9361,0.409,0.9633,0.7528,0.4097,0.0949,0.5283,0.4975,0.0087,0.0318,0.4098,0.7175,0.197,0.2474,0.8217,0.7346,0.0417,0.0373,0.0405,0.6663,0.5049,0.2576,0.664,0.1566,0.4137,0.8664,0.0738,0.1647,0.2526,0.3307,0.0196,0.3638,0.4216,0.7551,0.6032,0.7571,0.833,0.8047,0.0026,0.3966,0.5169,0.5227,0.4926,0.0593
20150729_013003_1347.wav,1,CdM,1,0.6705,0.0318,0.7697,0.5945,0.0432,0.034,0.6688,0.9478,0.851,0.6887,0.5405,0.8453,0.9471,0.3414,0.9175,0.2848,0.7197,0.3208,0.8455,0.1051,0.4605,0.8745,0.8112,0.0476,0.8739,0.5719,0.7131,0.1066,0.2153,0.1957,0.9203,0.6882,0.0319,0.2409,0.9676,0.7555,0.8738,0.1283,0.3515,0.7192,0.4782,0.6297,0.666,0.4755,0.4839,0.3801,0.5646,0.5164
20150729_143002_1373.wav,1,CdM,1,0.73,0.2026,0.8502,0.1065,0.4472,0.7061,0.8239,0.5139,0.611,0.7808,0.8407,0.4841,0.6668,0.4446,0.7028,0.9143,0.7426,0.9606,0.4616,0.9123,0.6903,0.8356,0.448,0.9429,0.4146,0.9882,0.5003,0.3901,0.7876,0.6369,0.7199,0.3612,0.6433,0.8197,0.9176,0.6968,0.9038,0.549,0.6264,0.9226,0.9744,0.7859,0.7616,0.7983,0.6457,0.6573,0.775,0.6881
20150730_060004_1404.wav,1,CdM,0,0.0604,0.245,0.6906,0.0535,0.3754,0.8534,0.9649,0.05,0.9607,0.5815,0.6818,0.9084,0.727,0.022,0.9036,0.6059,0.9351,0.0226,0.5221,0.0048,0.3955,0.9559,0.31,0.8485,0.7995,0.8779,0.6796,0.0382,0.7594,0.4016,0.166,0.6212,0.6971,0.0663,0.6546,0.0386,0.0139,0.6464,0.4754,0.4966,0.5857,0.3813,0.0413,0.1252,0.8771,0.7421,0.8394,0.4703
20150730_063003_1405.wav,1,CdM,1,0.9415,0.4839,0.3891,0.4385,0.4966,0.538,0.6099,0.4869,0.4602,0.481,0.3658,0.5143,0.6336,0.9407,0.5451,0.4949,0.4087,0.5204,0.6359,0.584,0.7077,0.5241,0.438,0.3036,0.6233,0.4336,0.7593,0.3572,0.5122,0.4226,0.6087,0.6115,0.3842,0.4216,0.4625,0.6456,0.7275,0.4285,0.4722,0.7859,0.42,0.3275,0.3052,0.4514,0.3044,0.6218,0.4655,0.3874
20150730_200003_1432.wav,0,CdM,0,0.0824,0.0473,0.0767,0.0385,0.3228,0.4816,0.0192,0.6804,0.0087,0.0154,0.0146,0.8408,0.0758,0.7425,0.6167,0.0824,0.4224,0.5333,0.2665,0.275,0.0189,0.6907,0.1555,0.0415,0.4266,0.1348,0.2317,0.4563,0.4255,0.0577,0.0316,0.0242,0.5811,0.6061,0.0862,0.0112,0.651,0.3732,0.2396,0.6051,0.375,0.5188,0.0249,0.0417,0.1203,0.8102,0.0205,0.0718
20150730_210003_1434.wav,0,CdM,1,0.0278,0.2464,0.098,0.1025,0.0634,0.457,0.4702,0.0527,0.1218,0.24,0.9488,0.0896,0.0441,0.7889,0.2581,0.0448,0.2262,0.0964,0.0644,0.0576,0.2425,0.042,0.0337,0.8928,0.1199,0.0561,0.0431,0.0096,0.8667,0.029,0.2437,0.0634,0.0527,0.0598,0.0162,0.059,0.8971,0.0636,0.0741,0.0416,0.1883,0.2474,0.0732,0.0282,0.3727,0.3248,0.0887,0.0248
20150731_193003_1479.wav,1,CdM,0,0.7182,0.2373,0.0839,0.0125,0.0257,0.2312,0.062,0.1343,0.1068,0.0613,0.2924,0.0103,0.0125,0.0292,0.0719,0.7622,0.0051,0.9762,0.0372,0.0067,0.0311,0.0021,0.3993,0.974,0.0742,0.0351,0.0401,0.052,0.0851,0.2438,0.0327,0.0841,0.0182,0.3943,0.0249,0.9787,0.0202,0.2382,0.008,0.0357,0.2907,0.0209,0.6678,0.9353,0.0514,0.007,0.0649,0.4549
20150801_000003_1488.wav,1,CdM,0,0.1153,0.1346,0.1192,0.0134,0.0663,0.0308,0.8058,0.1555,0.3784,0.4661,0.5798,0.1503,0.2899,0.0196,0.0385,0.3745,0.0386,0.9951,0.4628,0.1487,0.9066,0.3865,0.1052,0.3581,0.5028,0.6828,0.5892,0.2262,0.743,0.8282,0.3017,0.0214,0.0123,0.0344,0.0569,0.554,0.1448,0.7293,0.4596,0.471,0.8738,0.6602,0.607,0.8652,0.9903,0.0425,0.5213,0.0371
20150801_080003_1504.wav,1,CdM,0,0.0187,0.1286,0.0167,0.0839,0.0088,0.1076,0.1737,0.013,0.0185,0.017,0.1051,0.0203,0.6752,0.9504,0.0884,0.0822,0.5982,0.1546,0.0253,0.0976,0.8899,0.0554,0.0411,0.673,0.0868,0.0159,0.1205,0.0805,0.8316,0.8081,0.6889,0.3426,0.4664,0.0779,0.1705,0.4166,0.0544,0.0247,0.061,0.0467,0.1554,0.0219,0.0332,0.1294,0.0723,0.1814,0.0275,0.0687
20150801_110003_1510.wav,0,CdM,1,0.0165,0.0025,0.1196,0.2621,0.0173,0.0018,0.366,0.0204,0.1807,0.0104,0.0284,0.0745,0.0143,0.025,0.0151,0.0306,0.0138,0.0163,0.2614,0.0192,0.0578,0.0067,0.0018,0.0087,0.0064,0.0413,0.0267,0.0233,0.0727,0.3905,0.0365,0.5602,0.5171,0.0298,0.1276,0.0376,0.0676,0.0494,0.0202,0.0211,0.0062,0.5677,0.0199,0.0078,0.0119,0.0079,0.0115,0.2922
20150801_123002_1513.wav,0,CdM,1,0.0319,0.7535,0.44,0.741,0.4416,0.0461,0.0117,0.0162,0.066,0.2874,0.7965,0.2822,0.0398,0.0357,0.6092,0.3922,0.3399,0.1476,0.8111,0.2505,0.4241,0.0522,0.1542,0.196,0.0899,0.0781,0.7423,0.4259,0.1762,0.2355,0.6391,0.0915,0.7249,0.3799,0.5065,0.5977,0.5627,0.0022,0.0162,0.0556,0.5495,0.4778,0.0631,0.008,0.0221,0.0669,0.7107,0.2368
20150801_173002_1523.wav,0,CdM,1,0.7742,0.4582,0.0126,0.0242,0.5551,0.8229,0.4657,0.1275,0.2129,0.692,0.0089,0.7562,0.4025,0.0537,0.6287,0.4816,0.0198,0.0135,0.0265,0.3428,0.2736,0.4107,0.034,0.6086,0.0584,0.0056,0.03,0.3773,0.67,0.0811,0.0944,0.0893,0.6278,0.0189,0.3491,0.0187,0.0633,0.5391,0.5959,0.144,0.4353,0.0135,0.0033,0.756,0.1029,0.1308,0.2306,0.0631
20150801_220002_1532.wav,0,CdM,0,0.1156,0.6812,0.8272,0.7784,0.4075,0.7131,0.8059,0.6742,0.7012,0.7214,0.8998,0.8061,0.9897,0.757,0.9689,0.8395,0.4991,0.1321,0.0358,0.6986,0.091,0.6761,0.9253,0.9723,0.5182,0.3549,0.502,0.6639,0.2228,0.2815,0.9171,0.9511,0.6757,0.6453,0.0202,0.7353,0.7416,0.3986,0.4416,0.3853,0.8254,0.6427,0.2424,0.856,0.5069,0.8629,0.3448,0.6965
20150802_023002_1541.wav,0,CdM,1,0.2044,0.1337,0.0575,0.2011,0.1605,0.1028,0.4799,0.0789,0.154,0.2434,0.1061,0.2887,0.0324,0.1411,0.1004,0.1401,0.1387,0.8524,0.1011,0.0625,0.1346,0.1271,0.4362,0.1708,0.4981,0.1558,0.0955,0.0653,0.5926,0.9861,0.1091,0.4587,0.09,0.1144,0.1875,0.0555,0.0451,0.0703,0.336,0.0797,0.1528,0.1286,0.0488,0.0053,0.0531,0.0177,0.0302,0.0141
20150802_150003_1566.wav,1,CdM,1,0.4361,0.0333,0.4882,0.4175,0.597,0.1695,0.5668,0.7434,0.059,0.6962,0.198,0.9506,0.7391,0.6694,0.433,0.5846,0.4791,0.1987,0.3824,0.0298,0.7789,0.4518,0.7971,0.7483,0.8914,0.5002,0.7693,0.6012,0.7678,0.1281,0.7935,0.7239,0.5792,0.608,0.7671,0.9319,0.7164,0.7937,0.6763,0.5265,0.5446,0.3843,0.8104,0.8555,0.8389,0.6306,0.6687,0.9663
20150802_173002_1571.wav,1,CdM,1,0.8622,0.4709,0.5157,0.6996,0.9049,0.6027,0.5229,0.6676,0.4112,0.4215,0.2898,0.6495,0.8719,0.8507,0.1406,0.0149,0.905,0.4679,0.8294,0.5326,0.4021,0.5772,0.7386,0.7925,0.5038,0.9242,0.5475,0.5082,0.5942,0.5265,0.9924,0.619,0.1102,0.9883,0.9518,0.9811,0.0198,0.1453,0.6798,0.6922,0.6308,0.9085,0.856,0.8783,0.5762,0.4754,0.368,0.1163
20150803_050003_1594.wav,1,CdM,0,0.8994,0.0458,0.8187,0.7416,0.7948,0.6968,0.0532,0.492,0.6322,0.7939,0.6241,0.9012,0.3441,0.988,0.7398,0.6069,0.9663,0.5787,0.4173,0.8074,0.9873,0.9034,0.9757,0.4161,0.4127,0.6262,0.6029,0.5163,0.0608,0.6258,0.878,0.8411,0.6814,0.1006,0.7318,0.8713,0.8397,0.6911,0.3733,0.8826,0.9599,0.6933,0.9888,0.0388,0.6954,0.3884,0.9637,0.6902
20150803_080002_1600.wav,1,CdM,1,0.1002,0.4253,0.2027,0.5114,0.8235,0.8028,0.1541,0.1943,0.2122,0.19,0.4957,0.1836,0.9874,0.4747,0.952,0.0856,0.1999,0.5538,0.1921,0.1646,0.8985,0.6825,0.7911,0.2625,0.8973,0.9495,0.3428,0.1492,0.1237,0.2718,0.1071,0.3124,0.1181,0.6268,0.1118,0.1627,0.2367,0.4533,0.3067,0.4287,0.1489,0.4676,0.7267,0.6401,0.1356,0.1082,0.6518,0.283
20150804_090003_1650.wav,0,CdM,0,0.6568,0.3405,0.4371,0.1496,0.5944,0.192,0.2645,0.2582,0.3999,0.3541,0.1291,0.2218,0.2681,0.6439,0.602,0.2566,0.791,0.2654,0.5471,0.4414,0.1752,0.5382,0.4464,0.4256,0.6135,0.1049,0.2511,0.1492,0.176,0.2903,0.5324,0.3546,0.4275,0.5824,0.2796,0.2802,0.2501,0.5668,0.3426,0.1883,0.245,0.3383,0.28,0.8342,0.223,0.6648,0.7224,0.4853
20150804_110003_1654.wav,0,CdM,1,0.2417,0.1097,0.426,0.6458,0.3213,0.0638,0.4168,0.7174,0.4399,0.1228,0.1346,0.753,0.3371,0.5147,0.1082,0.1012,0.5423,0.5272,0.7154,0.628,0.5357,0.3096,0.9944,0.3919,0.8575,0.6463,0.6114,0.1368,0.7534,0.0477,0.2952,0.9377,0.3603,0.0426,0.2945,0.1449,0.4964,0.3988,0.9075,0.7314,0.7219,0.3744,0.365,0.6877,0.217,0.2681,0.3201,0.4341
20150805_100002_1700.wav,1,CdM,1,0.6812,0.8323,0.346,0.2567,0.4159,0.2573,0.1246,0.8122,0.5835,0.5488,0.6776,0.8479,0.5614,0.3841,0.2269,0.6728,0.2326,0.8002,0.3696,0.2953,0.1564,0.2137,0.4138,0.7348,0.1584,0.6353,0.6947,0.4177,0.6483,0.9098,0.4192,0.6707,0.5115,0.8788,0.7631,0.7861,0.8377,0.7858,0.2347,0.2104,0.7781,0.0995,0.0684,0.7441,0.5677,0.2611,0.2607,0.7013
20150806_060003_1740.wav,1,CdM,1,0.5503,0.8133,0.9962,0.3465,0.6197,0.3326,0.7387,0.647,0.8738,0.134,0.8184,0.3743,0.9682,0.8692,0.6174,0.0892,0.8274,0.3193,0.442,0.5105,0.8826,0.8313,0.7101,0.7606,0.9848,0.6618,0.9148,0.7957,0.7335,0.8277,0.969,0.0072,0.192,0.7472,0.2735,0.4955,0.7377,0.1335,0.0489,0.7213,0.5113,0.6101,0.4329,0.8527,0.5923,0.8112,0.5442,0.6531
20150806_123003_1753.wav,1,CdM,0,0.2355,0.2596,0.2846,0.7585,0.4091,0.7457,0.4429,0.5436,0.5285,0.232,0.507,0.2382,0.3599,0.1011,0.1445,0.1904,0.1175,0.0896,0.4885,0.2651,0.9067,0.2047,0.3202,0.4607,0.9802,0.3681,0.1695,0.1219,0.2853,0.7049,0.7826,0.4933,0.3348,0.4199,0.8669,0.6907,0.8694,0.2648,0.4369,0.9456,0.286,0.8147,0.1362,0.0907,0.364,0.2602,0.4595,0.2469
20150806_140003_1756.wav,1,CdM,1,0.8724,0.5124,0.3349,0.814,0.8844,0.8033,0.976,0.7819,0.8125,0.8173,0.8165,0.9049,0.4327,0.7403,0.3433,0.7751,0.719,0.8369,0.3077,0.8317,0.543,0.8142,0.8894,0.0574,0.9151,0.7735,0.8998,0.9127,0.9259,0.7987,0.5372,0.6584,0.7593,0.9553,0.838,0.7565,0.3027,0.7492,0.738,0.8158,0.9175,0.3175,0.9544,0.7037,0.6446,0.6117,0.3992,0.7324
20150807_050003_1786.wav,0,CdM,0,0.0774,0.0599,0.3021,0.3759,0.2157,0.1342,0.1336,0.2296,0.1518,0.6928,0.5247,0.6723,0.411,0.1494,0.0575,0.2522,0.0139,0.153,0.2724,0.1357,0.2751,0.2318,0.4994,0.7322,0.0771,0.1124,0.1672,0.3117,0.2595,0.1417,0.1777,0.3585,0.1282,0.6766,0.0271,0.1473,0.1287,0.1479,0.1013,0.1658,0.2219,0.4995,0.2302,0.0272,0.1625,0.1348,0.0987,0.2268
20150807_070003_1790.wav,1,CdM,1,0.7103,0.0753,0.2597,0.9001,0.5533,0.7955,0.3515,0.6356,0.9311,0.0683,0.3335,0.3044,0.4187,0.2247,0.7139,0.4122,0.9835,0.5374,0.1911,0.7913,0.7695,0.6949,0.6348,0.437,0.0793,0.6765,0.6637,0.8669,0.777,0.2471,0.6027,0.6768,0.0453,0.7136,0.6224,0.0456,0.7091,0.2089,0.0842,0.0396,0.0133,0.2027,0.0611,0.7313,0.8431,0.4227,0.8254,0.5268
20150807_100003_1796.wav,1,CdM,0,0.8909,0.4558,0.6107,0.78,0.5596,0.2589,0.6902,0.5233,0.3242,0.7754,0.4279,0.7519,0.7669,0.5422,0.3888,0.8741,0.9401,0.714,0.6238,0.6111,0.5555,0.6748,0.6714,0.5031,0.6625,0.7631,0.739,0.1467,0.3456,0.6219,0.5658,0.192,0.3881,0.1958,0.0201,0.3536,0.8566,0.703,0.457,0.8466,0.4312,0.8252,0.3627,0.1536,0.2005,0.1411,0.6232,0.3785
20150808_050003_1834.wav,1,CdM,0,0.5279,0.8672,0.8472,0.7643,0.06,0.8465,0.8375,0.8331,0.3408,0.7751,0.8641,0.8247,0.5306,0.9254,0.2185,0.6431,0.8069,0.9817,0.8518,0.5325,0.9318,0.678,0.6565,0.8282,0.0518,0.3411,0.2563,0.8828,0.9721,0.8101,0.1616,0.4563,0.8066,0.3253,0.6875,0.6985,0.9135,0.5069,0.4117,0.2313,0.0633,0.7649,0.8254,0.7729,0.8006,0.4994,0.5202,0.199
20150809_030003_1878.wav,1,CdM,0,0.6789,0.7406,0.5941,0.7319,0.0231,0.0482,0.8406,0.366,0.4443,0.0046,0.154,0.7221,0.078,0.0371,0.5933,0.7073,0.4826,0.0275,0.0664,0.2356,0.1556,0.4905,0.033,0.0369,0.3095,0.7183,0.4852,0.3422,0.5731,0.008,0.6461,0.0256,0.0656,0.5519,0.8536,0.0311,0.1993,0.6759,0.9312,0.7338,0.0665,0.4159,0.4188,0.4447,0.5414,0.3853,0.6642,0.3757
20150809_190003_1910.wav,1,CdM,0,0.0444,0.6212,0.4917,0.0073,0.1196,0.1027,0.0575,0.1771,0.9316,0.3897,0.3222,0.0758,0.0581,0.1557,0.2361,0.8354,0.5836,0.3276,0.8111,0.0159,0.3149,0.1775,0.7196,0.0232,0.452,0.0527,0.0595,0.7394,0.0341,0.6857,0.9415,0.5208,0.1949,0.1246,0.669,0.5842,0.4159,0.2704,0.0314,0.5561,0.7171,0.1588,0.2493,0.7455,0.5361,0.0397,0.8338,0.8465
20150810_033003_1927.wav,1,CdM,0,0.6007,0.3458,0.6241,0.7487,0.5361,0.9376,0.7288,0.8167,0.8398,0.7882,0.4478,0.9274,0.4375,0.5672,0.8422,0.7179,0.4168,0.4415,0.8258,0.7287,0.0378,0.8585,0.4372,0.9406,0.9193,0.6823,0.8553,0.8038,0.6643,0.8586,0.7017,0.8135,0.5854,0.7558,0.1217,0.8126,0.6373,0.7671,0.7423,0.8699,0.1212,0.9766,0.638,0.6639,0.7259,0.9599,0.6762,0.8042
20150810_190002_1958.wav,1,CdM,0,0.7742,0.8378,0.4309,0.1446,0.1434,0.2045,0.8687,0.3379,0.0227,0.7181,0.4389,0.1841,0.5799,0.1373,0.8912,0.8718,0.5852,0.259,0.6435,0.3073,0.6412,0.1875,0.3967,0.2395,0.9305,0.7117,0.7054,0.786,0.4889,0.0088,0.392,0.614,0.4956,0.1597,0.0597,0.7655,0.7105,0.5225,0.0781,0.3054,0.1785,0.7545,0.8753,0.3583,0.9068,0.065,0.2303,0.0278
20150811_040002_1976.wav,1,CdM,0,0.3288,0.5179,0.488,0.3413,0.2392,0.948,0.6852,0.1421,0.5045,0.6889,0.0964,0.513,0.287,0.2569,0.8267,0.7542,0.136,0.5887,0.5842,0.0155,0.5691,0.3514,0.2964,0.8847,0.9432,0.7628,0.3493,0.515,0.7931,0.4784,0.3779,0.8728,0.4108,0.4177,0.161,0.1805,0.113,0.6027,0.1309,0.8834,0.5938,0.53,0.3821,0.4308,0.0686,0.7247,0.9472,0.0962
20150811_103003_1989.wav,1,CdM,0,0.2902,0.4403,0.4842,0.8187,0.6225,0.1555,0.7327,0.4673,0.4537,0.1846,0.3508,0.1636,0.798,0.6008,0.9027,0.4377,0.2418,0.9163,0.683,0.8635,0.6715,0.475,0.1401,0.244,0.7092,0.9489,0.2293,0.2281,0.4426,0.5017,0.9497,0.5766,0.1714,0.5561,0.1589,0.4944,0.2251,0.3798,0.2781,0.3934,0.2963,0.252,0.191,0.3184,0.193,0.1964,0.6445,0.3531
20150811_133003_1995.wav,1,CdM,1,0.5564,0.6712,0.1023,0.6896,0.6467,0.2198,0.382,0.7077,0.5739,0.6774,0.3059,0.5459,0.8166,0.3654,0.7989,0.783,0.4711,0.6961,0.3793,0.8304,0.4213,0.3709,0.8383,0.4905,0.968,0.2497,0.2882,0.902,0.8919,0.7251,0.4785,0.5662,0.5486,0.776,0.5272,0.5409,0.8353,0.5199,0.3965,0.6015,0.2703,0.3062,0.4166,0.6966,0.3809,0.7687,0.208,0.6492
20150811_150003_1998.wav,1,CdM,1,0.7559,0.6314,0.0064,0.016,0.6573,0.7711,0.9406,0.6334,0.0472,0.3614,0.0751,0.0124,0.6694,0.4312,0.561,0.0293,0.05,0.0186,0.9207,0.0191,0.1194,0.983,0.8454,0.5536,0.0331,0.6476,0.6844,0.5546,0.8336,0.3559,0.9423,0.0465,0.8801,0.8171,0.1829,0.7044,0.7978,0.6492,0.6441,0.8109,0.9257,0.1506,0.3178,0.6,0.9066,0.8859,0.2085,0.5044
20150811_223003_2013.wav,1,CdM,0,0.2066,0.8703,0.0072,0.8567,0.5651,0.964,0.6694,0.8807,0.1151,0.4499,0.7852,0.8509,0.695,0.3686,0.318,0.6048,0.7449,0.3859,0.5232,0.6282,0.6357,0.8925,0.1647,0.1879,0.5042,0.6811,0.7994,0.6762,0.5996,0.0419,0.6487,0.4444,0.8479,0.8829,0.6002,0.9782,0.944,0.8532,0.8622,0.797,0.9535,0.5824,0.9977,0.3808,0.7453,0.5516,0.8365,0.7159
20150812_013003_2019.wav,1,CdM,0,0.2743,0.9604,0.5731,0.2135,0.5662,0.3012,0.8406,0.5137,0.2167,0.0399,0.7475,0.0447,0.1119,0.6876,0.0083,0.0201,0.0253,0.6377,0.803,0.5232,0.0178,0.0712,0.4575,0.5898,0.3874,0.7372,0.4336,0.4347,0.7496,0.0738,0.5385,0.3374,0.3441,0.0179,0.7785,0.6795,0.4456,0.8509,0.9132,0.0171,0.5009,0.2583,0.3681,0.9688,0.4956,0.6432,0.7744,0.5591
20150812_053003_2027.wav,1,CdM,1,0.8208,0.6534,0.8229,0.034,0.6706,0.7447,0.683,0.5494,0.0479,0.0522,0.8247,0.0954,0.9021,0.8614,0.1723,0.0645,0.5737,0.0296,0.0161,0.434,0.5019,0.9397,0.6952,0.6778,0.393,0.1237,0.9141,0.2821,0.2475,0.1182,0.4033,0.0102,0.2226,0.0179,0.752,0.2005,0.8172,0.061,0.63,0.0559,0.7772,0.0307,0.9953,0.0369,0.5571,0.2725,0.9575,0.237
20150812_103003_2037.wav,1,CdM,0,0.5123,0.5984,0.4776,0.0293,0.7204,0.592,0.5752,0.7966,0.4092,0.9091,0.5143,0.2963,0.1391,0.8545,0.3286,0.2926,0.3506,0.9093,0.7868,0.0376,0.5372,0.5507,0.2806,0.5379,0.5972,0.257,0.3559,0.1358,0.2695,0.2615,0.5254,0.1755,0.7277,0.3273,0.3285,0.4939,0.5895,0.9606,0.3797,0.3645,0.3523,0.4387,0.4057,0.6872,0.4131,0.2209,0.913,0.2849
20150812_123003_2041.wav,1,CdM,1,0.2182,0.4424,0.7758,0.4386,0.1538,0.5761,0.3641,0.1822,0.6762,0.1052,0.1398,0.1168,0.9509,0.1635,0.413,0.2176,0.9323,0.243,0.1532,0.1855,0.1798,0.1807,0.2239,0.4129,0.3116,0.1995,0.2037,0.1489,0.1945,0.3854,0.3383,0.1384,0.2678,0.3289,0.2477,0.1707,0.1175,0.4048,0.5093,0.2991,0.1408,0.4273,0.1114,0.1804,0.1828,0.2328,0.2198,0.1653
20150812_183003_2053.wav,1,CdM,0,0.1978,0.1976,0.8881,0.0683,0.0242,0.3637,0.0443,0.6299,0.0943,0.5851,0.1685,0.5775,0.0378,0.0373,0.0343,0.0333,0.2541,0.8634,0.4691,0.3299,0.843,0.0222,0.2607,0.4519,0.0903,0.2878,0.1233,0.0111,0.8009,0.2198,0.5799,0.0102,0.5439,0.8053,0.6509,0.3662,0.0747,0.1668,0.9425,0.0457,0.3304,0.8241,0.0291,0.4375,0.9896,0.5735,0.366,0.8674
20150813_013003_2067.wav,1,CdM,1,0.7886,0.1396,0.8392,0.3945,0.867,0.1862,0.0901,0.1624,0.2245,0.6453,0.0886,0.0572,0.1353,0.6017,0.7765,0.0866,0.6314,0.09,0.2649,0.9562,0.1884,0.55,0.0732,0.5809,0.1566,0.3535,0.0888,0.3,0.1039,0.0711,0.1974,0.0264,0.4651,0.0264,0.2154,0.2761,0.1207,0.0703,0.1775,0.2054,0.0494,0.1385,0.1342,0.5538,0.3864,0.8066,0.1574,0.0426
20150813_130003_2090.wav,1,CdM,0,0.5676,0.7606,0.4341,0.2389,0.2438,0.1859,0.3763,0.8118,0.3304,0.1633,0.3523,0.709,0.6127,0.1786,0.7408,0.8869,0.6924,0.8888,0.5488,0.4629,0.5019,0.3066,0.9847,0.5486,0.7544,0.4086,0.5764,0.2053,0.4389,0.2655,0.4874,0.672,0.0678,0.6693,0.7993,0.1046,0.7378,0.2833,0.5798,0.107,0.3243,0.2193,0.1133,0.1799,0.0733,0.6739,0.6893,0.5299
20150813_183003_2101.wav,1,CdM,0,0.4976,0.6407,0.6811,0.1572,0.6736,0.5444,0.8957,0.353,0.1165,0.016,0.6421,0.7262,0.8967,0.9586,0.3851,0.3588,0.5677,0.3245,0.1952,0.7961,0.8062,0.799,0.7843,0.7574,0.8567,0.7267,0.7824,0.538,0.6272,0.3138,0.0379,0.2356,0.4836,0.6737,0.7203,0.4459,0.5615,0.3476,0.4217,0.6251,0.7182,0.6868,0.7946,0.6684,0.3261,0.5465,0.3464,0.6295
